var,value_type,dataset_id,var_label
I10_PR15,string,NE_SID_2019_CORE,ICD-10-PCS Procedure 15
I10_PR2,string,NE_SID_2019_CORE,ICD-10-PCS Procedure 2
I10_PR3,string,NE_SID_2019_CORE,ICD-10-PCS Procedure 3
I10_PR4,string,NE_SID_2019_CORE,ICD-10-PCS Procedure 4
I10_PR5,string,NE_SID_2019_CORE,ICD-10-PCS Procedure 5
I10_PR6,string,NE_SID_2019_CORE,ICD-10-PCS Procedure 6
I10_PR7,string,NE_SID_2019_CORE,ICD-10-PCS Procedure 7
I10_PR8,string,NE_SID_2019_CORE,ICD-10-PCS Procedure 8
I10_PR9,string,NE_SID_2019_CORE,ICD-10-PCS Procedure 9
I10_PROCTYPE,int32,NE_SID_2019_CORE,ICD-10-PCS Procedure type indicator
I10_SERVICELINE,int32,NE_SID_2019_CORE,ICD-10-CM/PCS Hospital Service Line
KEY,double,NE_SID_2019_CORE,HCUP record identifier
LOS,int32,NE_SID_2019_CORE,Length of stay (cleaned)
LOS_X,int32,NE_SID_2019_CORE,Length of stay (as received from source)
MDC,int32,NE_SID_2019_CORE,MDC in effect on discharge date
MDC_NoPOA,int32,NE_SID_2019_CORE,"MDC in use on discharge date, calculated without POA"
MEDINCSTQ,int32,NE_SID_2019_CORE,Median household income state quartile for patient ZIP Code
OS_TIME,double,NE_SID_2019_CORE,Observation stay time summed from UNITS
PAY1,int32,NE_SID_2019_CORE,Primary expected payer (uniform)
PAY1_X,string,NE_SID_2019_CORE,Primary expected payer (as received from source)
PAY2,int32,NE_SID_2019_CORE,Secondary expected payer (uniform)
PAY2_X,string,NE_SID_2019_CORE,Secondary expected payer (as received from source)
PAY3,int32,NE_SID_2019_CORE,Tertiary expected payer (uniform)
PAY3_X,string,NE_SID_2019_CORE,Tertiary expected payer (as received from source)
PL_CBSA,int32,NE_SID_2019_CORE,Patient location: Core Based Statistical Area (CBSA)
PL_NCHS,int32,NE_SID_2019_CORE,Patient Location: NCHS Urban-Rural Code
PL_RUCC,int32,NE_SID_2019_CORE,Patient location: Rural-Urban Continuum Codes (RUCC)
PL_UIC,int32,NE_SID_2019_CORE,Patient location: Urban Influence Codes
PL_UR_CAT4,int32,NE_SID_2019_CORE,Patient Location: Urban-Rural 4 Categories
POA_Disch_Edit1,int32,NE_SID_2019_CORE,Discharge has POA missing on all nonexempt diagnoses
POA_Disch_Edit2,int32,NE_SID_2019_CORE,Discharge has POA missing on all nonexempt secondary diagnoses
POA_Hosp_Edit1,int32,NE_SID_2019_CORE,Hospital reported POA as Y on all diagnoses on all discharges
POA_Hosp_Edit2,int32,NE_SID_2019_CORE,Hospital reported POA as missing on all non-Medicare discharges
POA_Hosp_Edit3,int32,NE_SID_2019_CORE,Hospital reported POA as missing on all nonexempt diagnoses for 15% or more of d
POA_Hosp_Edit3_Value,double,NE_SID_2019_CORE,Percentage of discharges with all nonexempt diagnoses missing POA indicators
PRDAY1,int32,NE_SID_2019_CORE,Number of days from admission to I10_PR1
PRDAY10,int32,NE_SID_2019_CORE,Number of days from admission to I10_PR10
PRDAY11,int32,NE_SID_2019_CORE,Number of days from admission to I10_PR11
PRDAY12,int32,NE_SID_2019_CORE,Number of days from admission to I10_PR12
PRDAY13,int32,NE_SID_2019_CORE,Number of days from admission to I10_PR13
PRDAY14,int32,NE_SID_2019_CORE,Number of days from admission to I10_PR14
PRDAY15,int32,NE_SID_2019_CORE,Number of days from admission to I10_PR15
PRDAY2,int32,NE_SID_2019_CORE,Number of days from admission to I10_PR2
PRDAY3,int32,NE_SID_2019_CORE,Number of days from admission to I10_PR3
PRDAY4,int32,NE_SID_2019_CORE,Number of days from admission to I10_PR4
PRDAY5,int32,NE_SID_2019_CORE,Number of days from admission to I10_PR5
PRDAY6,int32,NE_SID_2019_CORE,Number of days from admission to I10_PR6
PRDAY7,int32,NE_SID_2019_CORE,Number of days from admission to I10_PR7
PRDAY8,int32,NE_SID_2019_CORE,Number of days from admission to I10_PR8
PRDAY9,int32,NE_SID_2019_CORE,Number of days from admission to I10_PR9
PRMONTH1,int32,NE_SID_2019_CORE,Month of procedure 1
PRMONTH10,int32,NE_SID_2019_CORE,Month of procedure 10
PRMONTH11,int32,NE_SID_2019_CORE,Month of procedure 11
PRMONTH12,int32,NE_SID_2019_CORE,Month of procedure 12
PRMONTH13,int32,NE_SID_2019_CORE,Month of procedure 13
PRMONTH14,int32,NE_SID_2019_CORE,Month of procedure 14
PRMONTH15,int32,NE_SID_2019_CORE,Month of procedure 15
PRMONTH2,int32,NE_SID_2019_CORE,Month of procedure 2
PRMONTH3,int32,NE_SID_2019_CORE,Month of procedure 3
PRMONTH4,int32,NE_SID_2019_CORE,Month of procedure 4
PRMONTH5,int32,NE_SID_2019_CORE,Month of procedure 5
PRMONTH6,int32,NE_SID_2019_CORE,Month of procedure 6
PRMONTH7,int32,NE_SID_2019_CORE,Month of procedure 7
PRMONTH8,int32,NE_SID_2019_CORE,Month of procedure 8
PRMONTH9,int32,NE_SID_2019_CORE,Month of procedure 9
PRYEAR1,int32,NE_SID_2019_CORE,Year of procedure 1
PRYEAR10,int32,NE_SID_2019_CORE,Year of procedure 10
PRYEAR11,int32,NE_SID_2019_CORE,Year of procedure 11
PRYEAR12,int32,NE_SID_2019_CORE,Year of procedure 12
PRYEAR13,int32,NE_SID_2019_CORE,Year of procedure 13
PRYEAR14,int32,NE_SID_2019_CORE,Year of procedure 14
PRYEAR15,int32,NE_SID_2019_CORE,Year of procedure 15
PRYEAR2,int32,NE_SID_2019_CORE,Year of procedure 2
PRYEAR3,int32,NE_SID_2019_CORE,Year of procedure 3
PRYEAR4,int32,NE_SID_2019_CORE,Year of procedure 4
PRYEAR5,int32,NE_SID_2019_CORE,Year of procedure 5
PRYEAR6,int32,NE_SID_2019_CORE,Year of procedure 6
PRYEAR7,int32,NE_SID_2019_CORE,Year of procedure 7
PRYEAR8,int32,NE_SID_2019_CORE,Year of procedure 8
PRYEAR9,int32,NE_SID_2019_CORE,Year of procedure 9
PSTATE,string,NE_SID_2019_CORE,Patient State postal code
PSTATE_GEO,string,NE_SID_2019_CORE,Patient State postal code assigned from ZIP Code
PSTCO,int32,NE_SID_2019_CORE,Patient state/county FIPS code
PSTCO_GEO,int32,NE_SID_2019_CORE,Counties assigned based on ZIP Code geographic centroids
PointOfOriginUB04,string,NE_SID_2019_CORE,"Point of origin for admission or visit, UB-04 standard coding"
PointOfOrigin_X,string,NE_SID_2019_CORE,"Point of origin for admission or visit, as received from source"
TOTCHG,double,NE_SID_2019_CORE,Total charges (cleaned)
TOTCHG_X,double,NE_SID_2019_CORE,Total charges (as received from source)
TOWN,string,NE_SID_2019_CORE,Patient town of residence (as received from source)
TRAN_IN,int32,NE_SID_2019_CORE,Transfer in indicator
TRAN_OUT,int32,NE_SID_2019_CORE,Transfer out indicator
VisitLink,int32,NE_SID_2019_CORE,Visit linkage variable
YEAR,int32,NE_SID_2019_CORE,Calendar year
ZIP,string,NE_SID_2019_CORE,Patient ZIP Code
ZIP3,string,NE_SID_2019_CORE,"Patient ZIP Code, first 3 digits"
ZIPINC_QRTL,int32,NE_SID_2019_CORE,Median household income national quartile for patient ZIP Code
CHARGE,double,NJ_SID_2012_CHGS,Line item charges (as received from source)
CHARGE,double,NJ_SID_2012_CHGS,Line item charges (as received from source)
CPTHCPCS,string,NJ_SID_2012_CHGS,Line item CPT-4/HCPCS procedure code (as received from source)
CPTMod1,string,NJ_SID_2012_CHGS,Line item CPT-4/HCPCS first modifier (as received from source)
CPTMod2,string,NJ_SID_2012_CHGS,Line item CPT-4/HCPCS second modifier (as received from source)
KEY,double,NJ_SID_2012_CHGS,HCUP record identifier
REVCODE,string,NJ_SID_2012_CHGS,Line item revenue code (as received from source)
UNITS,double,NJ_SID_2012_CHGS,Line item units (as received from source)
AGE,double,NJ_SID_2012_CORE,Age in years at admission
AGEDAY,double,NJ_SID_2012_CORE,Age in days (when age < 1 year)
AGEMONTH,double,NJ_SID_2012_CORE,Age in months (when age < 11 years)
AHOUR,double,NJ_SID_2012_CORE,Admission Hour
AMONTH,double,NJ_SID_2012_CORE,Admission month
ASOURCE,double,NJ_SID_2012_CORE,Admission source (uniform)
ASOURCEUB92,string,NJ_SID_2012_CORE,Admission source (UB-92 standard coding)
ASOURCE_X,string,NJ_SID_2012_CORE,Admission source (as received from source)
ATYPE,double,NJ_SID_2012_CORE,Admission type
AWEEKEND,double,NJ_SID_2012_CORE,Admission day is a weekend
AYEAR,double,NJ_SID_2012_CORE,Admission year
BMONTH,double,NJ_SID_2012_CORE,Birth month
BWT,double,NJ_SID_2012_CORE,Birth weight in grams
BYEAR,double,NJ_SID_2012_CORE,Birth year
CPT1,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 1
CPT10,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 10
CPT11,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 11
CPT12,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 12
CPT13,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 13
CPT14,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 14
CPT15,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 15
CPT16,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 16
CPT17,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 17
CPT18,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 18
CPT19,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 19
CPT2,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 2
CPT20,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 20
CPT21,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 21
CPT22,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 22
CPT23,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 23
CPT24,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 24
CPT25,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 25
CPT26,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 26
CPT27,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 27
CPT28,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 28
CPT29,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 29
CPT3,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 3
CPT30,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 30
CPT31,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 31
CPT32,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 32
CPT33,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 33
CPT34,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 34
CPT35,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 35
CPT36,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 36
CPT37,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 37
CPT38,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 38
CPT39,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 39
CPT4,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 4
CPT40,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 40
CPT41,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 41
CPT42,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 42
CPT43,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 43
CPT44,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 44
CPT45,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 45
CPT46,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 46
CPT47,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 47
CPT48,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 48
CPT49,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 49
CPT5,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 5
CPT50,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 50
CPT6,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 6
CPT7,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 7
CPT8,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 8
CPT9,string,NJ_SID_2012_CORE,CPT/HCPCS procedure code 9
CPTCCS1,double,NJ_SID_2012_CORE,CCS: CPT 1
CPTCCS10,double,NJ_SID_2012_CORE,CCS: CPT 10
CPTCCS11,double,NJ_SID_2012_CORE,CCS: CPT 11
CPTCCS12,double,NJ_SID_2012_CORE,CCS: CPT 12
CPTCCS13,double,NJ_SID_2012_CORE,CCS: CPT 13
CPTCCS14,double,NJ_SID_2012_CORE,CCS: CPT 14
CPTCCS15,double,NJ_SID_2012_CORE,CCS: CPT 15
CPTCCS16,double,NJ_SID_2012_CORE,CCS: CPT 16
CPTCCS17,double,NJ_SID_2012_CORE,CCS: CPT 17
CPTCCS18,double,NJ_SID_2012_CORE,CCS: CPT 18
CPTCCS19,double,NJ_SID_2012_CORE,CCS: CPT 19
CPTCCS2,double,NJ_SID_2012_CORE,CCS: CPT 2
CPTCCS20,double,NJ_SID_2012_CORE,CCS: CPT 20
CPTCCS21,double,NJ_SID_2012_CORE,CCS: CPT 21
CPTCCS22,double,NJ_SID_2012_CORE,CCS: CPT 22
CPTCCS23,double,NJ_SID_2012_CORE,CCS: CPT 23
CPTCCS24,double,NJ_SID_2012_CORE,CCS: CPT 24
CPTCCS25,double,NJ_SID_2012_CORE,CCS: CPT 25
CPTCCS26,double,NJ_SID_2012_CORE,CCS: CPT 26
CPTCCS27,double,NJ_SID_2012_CORE,CCS: CPT 27
CPTCCS28,double,NJ_SID_2012_CORE,CCS: CPT 28
CPTCCS29,double,NJ_SID_2012_CORE,CCS: CPT 29
CPTCCS3,double,NJ_SID_2012_CORE,CCS: CPT 3
CPTCCS30,double,NJ_SID_2012_CORE,CCS: CPT 30
CPTCCS31,double,NJ_SID_2012_CORE,CCS: CPT 31
CPTCCS32,double,NJ_SID_2012_CORE,CCS: CPT 32
CPTCCS33,double,NJ_SID_2012_CORE,CCS: CPT 33
CPTCCS34,double,NJ_SID_2012_CORE,CCS: CPT 34
CPTCCS35,double,NJ_SID_2012_CORE,CCS: CPT 35
CPTCCS36,double,NJ_SID_2012_CORE,CCS: CPT 36
CPTCCS37,double,NJ_SID_2012_CORE,CCS: CPT 37
CPTCCS38,double,NJ_SID_2012_CORE,CCS: CPT 38
CPTCCS39,double,NJ_SID_2012_CORE,CCS: CPT 39
CPTCCS4,double,NJ_SID_2012_CORE,CCS: CPT 4
CPTCCS40,double,NJ_SID_2012_CORE,CCS: CPT 40
CPTCCS41,double,NJ_SID_2012_CORE,CCS: CPT 41
CPTCCS42,double,NJ_SID_2012_CORE,CCS: CPT 42
CPTCCS43,double,NJ_SID_2012_CORE,CCS: CPT 43
CPTCCS44,double,NJ_SID_2012_CORE,CCS: CPT 44
CPTCCS45,double,NJ_SID_2012_CORE,CCS: CPT 45
CPTCCS46,double,NJ_SID_2012_CORE,CCS: CPT 46
CPTCCS47,double,NJ_SID_2012_CORE,CCS: CPT 47
CPTCCS48,double,NJ_SID_2012_CORE,CCS: CPT 48
CPTCCS49,double,NJ_SID_2012_CORE,CCS: CPT 49
CPTCCS5,double,NJ_SID_2012_CORE,CCS: CPT 5
CPTCCS50,double,NJ_SID_2012_CORE,CCS: CPT 50
CPTCCS6,double,NJ_SID_2012_CORE,CCS: CPT 6
CPTCCS7,double,NJ_SID_2012_CORE,CCS: CPT 7
CPTCCS8,double,NJ_SID_2012_CORE,CCS: CPT 8
CPTCCS9,double,NJ_SID_2012_CORE,CCS: CPT 9
CPTM1_1,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 1
CPTM1_10,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 10
CPTM1_11,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 11
CPTM1_12,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 12
CPTM1_13,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 13
CPTM1_14,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 14
CPTM1_15,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 15
CPTM1_16,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 16
CPTM1_17,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 17
CPTM1_18,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 18
CPTM1_19,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 19
CPTM1_2,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 2
CPTM1_20,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 20
CPTM1_21,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 21
CPTM1_22,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 22
CPTM1_23,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 23
CPTM1_24,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 24
CPTM1_25,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 25
CPTM1_26,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 26
CPTM1_27,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 27
CPTM1_28,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 28
CPTM1_29,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 29
CPTM1_3,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 3
CPTM1_30,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 30
CPTM1_31,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 31
CPTM1_32,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 32
CPTM1_33,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 33
CPTM1_34,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 34
CPTM1_35,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 35
CPTM1_36,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 36
CPTM1_37,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 37
CPTM1_38,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 38
CPTM1_39,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 39
CPTM1_4,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 4
CPTM1_40,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 40
CPTM1_41,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 41
CPTM1_42,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 42
CPTM1_43,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 43
CPTM1_44,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 44
CPTM1_45,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 45
CPTM1_46,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 46
CPTM1_47,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 47
CPTM1_48,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 48
CPTM1_49,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 49
CPTM1_5,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 5
CPTM1_50,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 50
CPTM1_6,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 6
CPTM1_7,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 7
CPTM1_8,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 8
CPTM1_9,string,NJ_SID_2012_CORE,First CPT-4/HCPCS modifier 9
CPTM2_1,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 1
CPTM2_10,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 10
CPTM2_11,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 11
CPTM2_12,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 12
CPTM2_13,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 13
CPTM2_14,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 14
CPTM2_15,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 15
CPTM2_16,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 16
CPTM2_17,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 17
CPTM2_18,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 18
CPTM2_19,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 19
CPTM2_2,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 2
CPTM2_20,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 20
CPTM2_21,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 21
CPTM2_22,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 22
CPTM2_23,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 23
CPTM2_24,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 24
CPTM2_25,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 25
CPTM2_26,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 26
CPTM2_27,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 27
CPTM2_28,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 28
CPTM2_29,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 29
CPTM2_3,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 3
CPTM2_30,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 30
CPTM2_31,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 31
CPTM2_32,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 32
CPTM2_33,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 33
CPTM2_34,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 34
CPTM2_35,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 35
CPTM2_36,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 36
CPTM2_37,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 37
CPTM2_38,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 38
CPTM2_39,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 39
CPTM2_4,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 4
CPTM2_40,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 40
CPTM2_41,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 41
CPTM2_42,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 42
CPTM2_43,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 43
CPTM2_44,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 44
CPTM2_45,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 45
CPTM2_46,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 46
CPTM2_47,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 47
CPTM2_48,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 48
CPTM2_49,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 49
CPTM2_5,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 5
CPTM2_50,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 50
CPTM2_6,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 6
CPTM2_7,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 7
CPTM2_8,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 8
CPTM2_9,string,NJ_SID_2012_CORE,Second CPT-4/HCPCS modifier 9
DHOUR,double,NJ_SID_2012_CORE,Discharge Hour
DIED,double,NJ_SID_2012_CORE,Died during hospitalization
DISPUB04,double,NJ_SID_2012_CORE,Disposition of patient (UB-04 standard coding)
DISPUNIFORM,double,NJ_SID_2012_CORE,Disposition of patient (uniform)
DISP_X,string,NJ_SID_2012_CORE,Disposition of patient (as received from source)
DMONTH,double,NJ_SID_2012_CORE,Discharge month
DQTR,double,NJ_SID_2012_CORE,Discharge quarter
DRG,double,NJ_SID_2012_CORE,DRG in effect on discharge date
DRG24,double,NJ_SID_2012_CORE,"DRG, version 24"
DRGVER,double,NJ_SID_2012_CORE,DRG grouper version used on discharge date
DRG_NoPOA,double,NJ_SID_2012_CORE,"DRG in use on discharge date, calculated without POA"
DSHOSPID,string,NJ_SID_2012_CORE,Data source hospital identifier
DX1,string,NJ_SID_2012_CORE,Diagnosis 1
DX10,string,NJ_SID_2012_CORE,Diagnosis 10
DX11,string,NJ_SID_2012_CORE,Diagnosis 11
DX12,string,NJ_SID_2012_CORE,Diagnosis 12
DX13,string,NJ_SID_2012_CORE,Diagnosis 13
DX14,string,NJ_SID_2012_CORE,Diagnosis 14
DX15,string,NJ_SID_2012_CORE,Diagnosis 15
DX16,string,NJ_SID_2012_CORE,Diagnosis 16
DX17,string,NJ_SID_2012_CORE,Diagnosis 17
DX18,string,NJ_SID_2012_CORE,Diagnosis 18
DX19,string,NJ_SID_2012_CORE,Diagnosis 19
DX2,string,NJ_SID_2012_CORE,Diagnosis 2
DX20,string,NJ_SID_2012_CORE,Diagnosis 20
DX21,string,NJ_SID_2012_CORE,Diagnosis 21
DX22,string,NJ_SID_2012_CORE,Diagnosis 22
DX23,string,NJ_SID_2012_CORE,Diagnosis 23
DX24,string,NJ_SID_2012_CORE,Diagnosis 24
DX3,string,NJ_SID_2012_CORE,Diagnosis 3
DX4,string,NJ_SID_2012_CORE,Diagnosis 4
